figure,panel,panel_title,measure,value,unit,property,il_rank,il_smiles,il_name,n_labels
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,930.0,CCCCCC[N+](C)(C)CCO.F[B-](F)(F)F,hexyl(2-hydroxyethyl)dimethylammonium tetrafluoroborate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,931.0,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[I-],tetrahexylammonium iodide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,932.0,CCCCCC[n+]1ccc(C)cc1.[Br-],1-hexyl-4-methylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,933.0,CCCCCC[n+]1ccc(C)cc1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-hexyl-2,4-dimethylpyridinium bis((trifluoromethyl)sulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,934.0,CCCCCC[n+]1ccccc1.F[P-](F)(F)(F)(F)F,1-hexylpyridinium hexafluorophosphate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,935.0,CCCCCC[n+]1ccccc1.O=S(=O)(F)[N-]S(=O)(=O)F,1-hexylpyridinium bis(fluorosulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,936.0,CCCCCC[n+]1ccccc1.[Br-],1-hexylpyridinium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,937.0,CCCCCC[n+]1ccccc1.[Cl-],1-hexylpyridinium chloride,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,938.0,CCCCCC[n+]1ccn(C)c1.N#C[S-],1-hexyl-3-methylimidazolium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,939.0,CCCCCC[n+]1ccn(C)c1.O=C([O-])C(F)(F)F,1-hexyl-3-methylimidazolium trifluoroacetate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,940.0,CCCCCC[n+]1ccn(C)c1C.F[B-](F)(F)F,"1-hexyl-2,3-dimethylimidazolium tetrafluoroborate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,941.0,CCCCCC[n+]1ccn(CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,1-hexyl-3-ethylimidazolium bis(trifluoromethylsulfonyl)imide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,942.0,CCCCCCn1cc[n+](CC)c1.[Br-],1-ethyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,943.0,CCCCCCn1cc[n+](CCCC)c1.[Br-],1-butyl-3-hexyl-1H-imidazolium bromide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,944.0,CCCCC[n+]1ccn(C)c1.O=S(=O)([O-])C(F)(F)F,1-pentyl-3-methylimidazolium trifluoromethanesulfonate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,945.0,CCCC[N+](CCCC)(CCCC)CCCC.N#C[S-],tetrabutylammonium thiocyanate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,946.0,CCCC[P+](CCCC)(CCCC)CCCC.O=C[O-],tetrabutylphosphonium formate,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,947.0,CCCC[P+](CCCC)(CCCC)CCOC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,tributyl(2-methoxyethyl)phosphonium bis((trifluoromethyl)sulfonyl)amide,1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,948.0,CCCC[n+]1cc(C)cc(C)c1.O=S(=O)([O-])C(F)(F)F,"1-butyl-3,5-dimethylpyridinium 1,1,1-trifluoromethanesulfonate",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,1.0,binary,Density,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ElectricalConductivity,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,HeatCapacity,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,SurfaceTension,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,ThermalConductivity,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
dataset_statistics,C,Sorted sparse IL-property label-presence matrix,label_presence,0.0,binary,Viscosity,949.0,CCCC[n+]1cc(C)cc(C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,"1-butyl-2,3,5-trimethylpyridinium bis(trifluoromethylsulfonyl)amide",1.0
