sample_id,IL_Name,IL_SMILES,Temperature_K,Pressure_kPa,Cation_Family,Anion_Family,PC1,PC2,display_family
795,1-methyl-3-octadecylimidazolium bis(nonafluorobutanesulfonyl)imide,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,335.1,101.325,Imidazolium,Other,-0.46582698163273284,-0.14278027590151793,Imidazolium
796,1-methyl-3-octadecylimidazolium bis(nonafluorobutanesulfonyl)imide,CCCCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,368.1,101.325,Imidazolium,Other,-0.42054340187071415,-0.12931512303929096,Imidazolium
797,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,288.1,101.325,Imidazolium,BF4,4.294365375939847,-0.47900251840231906,Imidazolium
798,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,306.1,101.325,Imidazolium,BF4,2.276010129816937,-0.2680922199448548,Imidazolium
799,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,307.1,101.325,Imidazolium,BF4,2.120226451416679,-0.25181342949440544,Imidazolium
800,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,340.1,101.325,Imidazolium,BF4,0.5605892240142175,-0.08883738563458547,Imidazolium
801,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,346.1,101.325,Imidazolium,BF4,0.4692373743024692,-0.07929147149268373,Imidazolium
802,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,355.1,101.325,Imidazolium,BF4,0.3429563624976194,-0.06609559532547628,Imidazolium
803,1-hexadecyl-3-methylimidazolium tetrafluoroborate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,453.1,101.325,Imidazolium,BF4,-0.5189231265492894,0.02396746994434323,Imidazolium
804,1-hexadecyl-3-methylimidazolium saccharinate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=C1[N-]S(=O)(=O)c2ccccc21,353.15,101.325,Imidazolium,Other,0.5103487482683675,2.926926840685633,Imidazolium
805,1-hexadecyl-3-methylimidazolium saccharinate,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.O=C1[N-]S(=O)(=O)c2ccccc21,361.15,101.325,Imidazolium,Other,0.5171388309008206,2.961766103043978,Imidazolium
806,1-hexadecyl-3-methylimidazolium bromide,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Br-],363.15,101.325,Imidazolium,Halide,0.4252848745951642,2.490472268254724,Imidazolium
807,1-hexadecyl-3-methylimidazolium chloride,CCCCCCCCCCCCCCCC[n+]1ccn(C)c1.[Cl-],363.15,101.325,Imidazolium,Halide,0.3246095015927257,1.9739165909655585,Imidazolium
808,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,320.0,101.325,Imidazolium,NTf2,0.49309835299208854,2.8384167180042073,Imidazolium
809,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,331.5,101.325,Imidazolium,NTf2,0.5011024941540472,2.8794851981670124,Imidazolium
810,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,335.08,101.325,Imidazolium,NTf2,0.504047688914019,2.8945967098367915,Imidazolium
811,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,340.03,101.325,Imidazolium,NTf2,0.5083110435852717,2.916471573510547,Imidazolium
812,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,347.64,101.325,Imidazolium,NTf2,0.5148226155274845,2.9498818242453066,Imidazolium
813,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,349.55,101.325,Imidazolium,NTf2,0.5163902123172283,2.9579250129347865,Imidazolium
814,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,351.45,101.325,Imidazolium,NTf2,0.5179121829670202,2.9657340982788107,Imidazolium
815,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.37,101.325,Imidazolium,NTf2,0.5230521007152171,2.9921065229786046,Imidazolium
816,3-hexadecyl-1-methyl-1H-imidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCCCCCCCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,367.31,101.325,Imidazolium,NTf2,0.5286619143273588,3.0208899382614627,Imidazolium
817,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,298.15,101.325,Quaternary ammonium,NTf2,2.3140809071629262,2.8441476696143027,Quaternary ammonium
818,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,318.35,101.325,Quaternary ammonium,NTf2,0.5614200359363667,-0.06255256670240575,Quaternary ammonium
819,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,323.25,101.325,Quaternary ammonium,NTf2,0.3936822653431163,-0.05208979704137664,Quaternary ammonium
820,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,333.35,101.325,Quaternary ammonium,NTf2,0.08247443048729745,-0.03267797416279691,Quaternary ammonium
821,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,358.25,101.325,Quaternary ammonium,NTf2,-0.5495292312712509,0.006743729813115581,Quaternary ammonium
822,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,363.15,101.325,Quaternary ammonium,NTf2,-0.6523182084350646,0.01315526961094474,Quaternary ammonium
823,"N,N,N-triethyltetradecan-1-aminium bis((trifluoromethyl)sulfonyl)amide",CCCCCCCCCCCCCC[N+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,368.15,101.325,Quaternary ammonium,NTf2,-0.7496669696013393,0.019227471842242615,Quaternary ammonium
824,tributyltetradecylphosphonium 4-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,298.15,101.325,Phosphonium,Tosylate,1.0634175269474442,0.3119432945398862,Phosphonium
825,tributyltetradecylphosphonium 4-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,313.0,101.325,Phosphonium,Tosylate,2.2301814675258407,-0.16664281671692696,Phosphonium
826,tributyltetradecylphosphonium 4-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,324.1,,Phosphonium,Tosylate,-0.0320417052080829,0.006493127859291656,Phosphonium
827,tributyltetradecylphosphonium 4-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,353.15,101.325,Phosphonium,Tosylate,1.8499642201429178,0.32400627013707556,Phosphonium
828,tributyltetradecylphosphonium 4-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1,373.0,101.325,Phosphonium,Tosylate,-0.004963284847842485,-0.027223980873136402,Phosphonium
829,tributyl(tetradecyl)phosphonium 2-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],298.15,101.325,Phosphonium,Alkyl sulfonate,1.0650091989911976,0.3124165810487776,Phosphonium
830,tributyl(tetradecyl)phosphonium 2-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],308.15,101.325,Phosphonium,Alkyl sulfonate,1.099008281572555,0.32252626863397676,Phosphonium
831,tributyl(tetradecyl)phosphonium 2-dodecylbenzenesulfonate,CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC.CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-],313.15,101.0,Phosphonium,Alkyl sulfonate,3.4554515877798795,0.18295045761076995,Phosphonium
832,trihexyltetradecylphosphonium methanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],293.15,100.0,Phosphonium,Alkyl sulfonate,1.1256407122852423,0.3304454692034465,Phosphonium
833,trihexyltetradecylphosphonium methanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],303.15,101.325,Phosphonium,Alkyl sulfonate,3.2181165679712698,0.21037590741437942,Phosphonium
834,trihexyltetradecylphosphonium methanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],353.15,101.325,Phosphonium,Alkyl sulfonate,1.5320088738953357,0.37875898927850704,Phosphonium
835,trihexyltetradecylphosphonium methanesulfonate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.CS(=O)(=O)[O-],363.15,101.325,Phosphonium,Alkyl sulfonate,1.2761139173303766,0.4015257952019118,Phosphonium
836,trihexyl(tetradecyl)phosphonium 2-methyl-5-nitroimidazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1ncc([N+](=O)[O-])[n-]1,283.15,101.325,Phosphonium,Nitrite,4.054173987619592,0.1340521748770737,Phosphonium
837,trihexyl(tetradecyl)phosphonium 2-methyl-5-nitroimidazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1ncc([N+](=O)[O-])[n-]1,323.15,101.325,Phosphonium,Nitrite,2.2169612092376902,0.2867760053475006,Phosphonium
838,trihexyl(tetradecyl)phosphonium 2-methyl-5-nitroimidazolide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Cc1ncc([N+](=O)[O-])[n-]1,353.15,101.325,Phosphonium,Nitrite,1.2811158269252179,0.3766762706529254,Phosphonium
839,"trihexyl(tetradecyl)phosphonium 4,5-dichloroimidazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Clc1nc[n-]c1Cl,318.15,101.325,Phosphonium,Other,2.046784929935963,0.2445570963960059,Phosphonium
840,"trihexyl(tetradecyl)phosphonium 4,5-dichloroimidazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Clc1nc[n-]c1Cl,323.15,101.325,Phosphonium,Other,1.8865501401782827,0.260739019470851,Phosphonium
841,"trihexyl(tetradecyl)phosphonium 4,5-dichloroimidazolide",CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.Clc1nc[n-]c1Cl,348.15,101.325,Phosphonium,Other,1.151160071329189,0.3380336959354904,Phosphonium
842,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,273.15,101.325,Phosphonium,Other,2.492951427628624,-0.1950635197289872,Phosphonium
843,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,278.15,101.325,Phosphonium,Other,2.236372926129003,-0.17230105571088528,Phosphonium
844,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,293.15,100.0,Phosphonium,Other,-0.027235726690809585,-0.012364387341790552,Phosphonium
845,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,303.1,101.325,Phosphonium,Other,1.1038071420147806,-0.09638437058259247,Phosphonium
846,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,313.1,101.325,Phosphonium,Other,0.7210397527537619,-0.07250896665044643,Phosphonium
847,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,328.15,101.325,Phosphonium,Other,0.38732602006882455,-0.0017829713391574785,Phosphonium
848,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,333.3,101.325,Phosphonium,Other,1.0813517666655776,-0.14325505244871467,Phosphonium
849,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,334.58,101.325,Phosphonium,Other,-2.114478321775572,7.533721765697034,Phosphonium
850,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.3,101.325,Phosphonium,Other,0.8899503608819317,-0.12325434756955551,Phosphonium
851,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,343.4,101.325,Phosphonium,Other,0.13099127990127538,0.034684694066786696,Phosphonium
852,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.17,101.325,Phosphonium,Other,-0.5189981332270649,0.004839329598394544,Phosphonium
853,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,358.4,101.325,Phosphonium,Other,0.6102086052916085,-0.0940224186135876,Phosphonium
854,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,363.17,101.325,Phosphonium,Other,-0.621432449925817,0.011228747182838558,Phosphonium
855,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,393.15,101.325,Phosphonium,Other,0.9339463945891583,5.100365712255867,Phosphonium
856,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,398.15,100.0,Phosphonium,Other,0.3183292849711287,0.09038998257151719,Phosphonium
857,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,408.15,101.325,Phosphonium,Other,0.9460633469293375,5.162536631876996,Phosphonium
858,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,418.15,101.325,Phosphonium,Other,0.9542324531738549,5.204451532047087,Phosphonium
859,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,433.15,101.325,Phosphonium,Other,0.9663209472827657,5.266476435214649,Phosphonium
860,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,453.15,101.325,Phosphonium,Other,0.9803047000116458,5.33822572847762,Phosphonium
861,trihexyl(tetradecyl)phosphonium tris(pentafluoroethyl)trifluorophosphate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,513.15,101.325,Phosphonium,Other,1.0073771456503062,5.477131848968612,Phosphonium
862,trihexyltetradecylphosphonium tetracyanoborate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[B-](C#N)(C#N)C#N,328.15,101.325,Phosphonium,Tetracyanoborate,1.3631610204948414,0.4010725546665092,Phosphonium
863,trihexyltetradecylphosphonium tetracyanoborate,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[B-](C#N)(C#N)C#N,338.15,101.325,Phosphonium,Tetracyanoborate,1.39009363403758,0.4090810151335952,Phosphonium
864,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,213.0,101.325,Phosphonium,Dicyanamide,5.716124453995166,-0.6275708301815606,Phosphonium
865,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,221.0,101.325,Phosphonium,Dicyanamide,4.150354306564163,-0.46395391995487084,Phosphonium
866,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,256.0,101.325,Phosphonium,Dicyanamide,0.9726445730386698,-0.13189557215089978,Phosphonium
867,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,278.2,100.0,Phosphonium,Dicyanamide,1.2584771505897132,0.3699446200400972,Phosphonium
868,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,283.3,100.0,Phosphonium,Dicyanamide,1.2690774335935964,0.37309663301655077,Phosphonium
869,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,288.08,,Phosphonium,Dicyanamide,-0.04783352681697369,-0.00801762635176994,Phosphonium
870,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,288.15,100.0,Phosphonium,Dicyanamide,3.1945362444722276,0.2568161487279462,Phosphonium
871,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,298.15,101.0,Phosphonium,Dicyanamide,2.7404244520140444,0.29441164911152745,Phosphonium
872,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,298.16,101.325,Phosphonium,Dicyanamide,1.3054973648524102,0.3839261642552239,Phosphonium
873,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,298.1,101.325,Phosphonium,Dicyanamide,1.3725050042172668,-0.1131446019287737,Phosphonium
874,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,299.35,,Phosphonium,Dicyanamide,-0.04605904026483015,-0.0063870900623723805,Phosphonium
875,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,303.15,100.0,Phosphonium,Dicyanamide,2.543543325498489,0.3122682026275122,Phosphonium
876,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,303.15,101.325,Phosphonium,Dicyanamide,2.543594687859009,0.3122611430522274,Phosphonium
877,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,308.2,101.325,Phosphonium,Dicyanamide,0.963224184291763,-0.08761540280795276,Phosphonium
878,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,310.66,101.325,Phosphonium,Dicyanamide,1.3462930240032664,0.3960568259535361,Phosphonium
879,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,313.09,100.0,Phosphonium,Dicyanamide,1.3543104489562086,0.3984408215015945,Phosphonium
880,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,313.16,101.325,Phosphonium,Dicyanamide,1.3545232990883238,0.39850411286638365,Phosphonium
881,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,318.0,,Phosphonium,Dicyanamide,-0.04190677622440466,-0.002571666838738597,Phosphonium
882,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,320.65,101.325,Phosphonium,Dicyanamide,1.3772675397437477,0.4052671532172136,Phosphonium
883,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,323.15,100.0,Phosphonium,Dicyanamide,1.9222420515898835,0.37385886988215383,Phosphonium
884,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,328.05,,Phosphonium,Dicyanamide,-0.03911610004909286,-7.376469613827734e-06,Phosphonium
885,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,328.09,,Phosphonium,Dicyanamide,-0.03910387452287619,3.857294952706731e-06,Phosphonium
886,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,333.0,101.325,Phosphonium,Dicyanamide,1.6686997444494904,0.39990832678582455,Phosphonium
887,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,333.15,101.325,Phosphonium,Dicyanamide,2.316986006408487,3.745553919453313,Phosphonium
888,tetradecyl(trihexyl)phosphonium dicyanamide,CCCCCCCCCCCCCC[P+](CCCCCC)(CCCCCC)CCCCCC.N#C[N-]C#N,338.6,,Phosphonium,Dicyanamide,-0.03546342659284359,0.0033489840598808383,Phosphonium
