property,substitution_pair_id,fixed_role,fixed_ion_smiles,left_changed_ion_smiles,right_changed_ion_smiles,n_condition_matches,observed_log_delta,observed_abs_log_difference,predicted_log_delta,predicted_abs_log_difference,analysis_unit,substitution_scope,exploratory
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CCC[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CCC[N+](C)(C)CCO,3,0.1204992908151965,0.1204992908151965,0.1148919659479457,0.1148919659479457,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CCC[n+]1ccccc1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CCC[n+]1ccccc1C,2,0.1284571537710008,0.1284571537710008,0.0929283442706871,0.0929283442706871,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CCCn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CCCn1cc[n+](C)c1,1,0.1350491197676051,0.1350491197676051,0.1046195160554939,0.1046195160554939,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CCOCC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CCOCC[n+]1ccccc1,1,0.1294007638507688,0.1294007638507688,0.1045664173624523,0.1045664173624523,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CCOCn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CCOCn1cc[n+](C)c1,1,0.1532701820164206,0.1532701820164206,0.1102627007140553,0.1102627007140553,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CC[N+](C)(C)CCCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CC[N+](C)(C)CCCO,1,0.1307911380373534,0.1307911380373534,0.1064257583204311,0.1064257583204311,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CC[N+](CCO)(CCO)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CC[N+](CCO)(CCO)CCO,1,0.1767557417434249,0.1767557417434249,0.1425251155762046,0.1425251155762046,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,CC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,1,0.0177881508784345,0.0177881508784345,-0.0071969388327524,0.0071969388327524,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>COCCCn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,COCCCn1cc[n+](C)c1,1,0.1309734675152141,0.1309734675152141,0.1062373949070156,0.1062373949070156,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>COCCOCC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,COCCOCC[n+]1ccccc1,1,0.1296744552654098,0.1296744552654098,0.0956752830991281,0.0956752830991281,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>COC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,COC[n+]1ccn(C)c1,1,0.1859392938515469,0.1859392938515469,0.131740937570461,0.131740937570461,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>C[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,C[N+](C)(C)CCO,3,0.1710131210787135,0.1710131210787135,0.1454089911555502,0.1454089911555502,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>C[N+](CCO)(CCO)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,C[N+](CCO)(CCO)CCO,2,0.200672704102288,0.200672704102288,0.1531217199839591,0.1531217199839591,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>C[n+]1ccn(CC2CCCCC2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,C[n+]1ccn(CC2CCCCC2)c1,1,0.0933093449243296,0.0933093449243296,0.0474691757526137,0.0474691757526137,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>Cn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,Cn1cc[n+](C)c1,2,0.1984185639593136,0.1984185639593136,0.1635160339659416,0.1635160339659416,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCc1c(C)cc(C)c[n+]1CCCC=>Cn1cc[n+](CCCCS(=O)(=O)O)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCc1c(C)cc(C)c[n+]1CCCC,Cn1cc[n+](CCCCS(=O)(=O)O)c1,1,0.2021048906077851,0.2021048906077851,0.1453556213219249,0.1453556213219249,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCCn1cc[n+](C)c1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCCn1cc[n+](C)c1C,3,-0.0049875415110394,0.0049875415110394,0.0015606187504255,0.0015606187504255,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCCn1cc[n+](CC)c1,3,-0.0102275466232999,0.0102275466232999,0.0021047292333351,0.0021047292333351,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCCn1cc[n+](CCCC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCCn1cc[n+](CCCC)c1,4,-0.0630579295851352,0.0630579295851352,-0.0349776887015398,0.0349776887015398,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCN1C=[NH+]c2ccccc21,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCN1C=[NH+]c2ccccc21,2,0.0146739979310752,0.0146739979310752,0.0133671231949343,0.0133671231949343,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCNC(=O)Cn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCNC(=O)Cn1cc[n+](CC)c1,1,0.0115806109033851,0.0115806109033851,0.0297722889066927,0.0297722889066927,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](C)(C)C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](C)(C)C,17,-0.0072223978547683,0.0072223978547683,-0.006102622001304,0.006102622001304,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](C)(C)CC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](C)(C)CC,12,-0.0225181827164258,0.0225181827164258,-0.0193655686288085,0.0193655686288085,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](C)(C)CCO,11,0.0084773291044211,0.0084773291044211,0.0174979500589396,0.0174979500589396,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](C)(CC)CC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](C)(CC)CC,2,-0.0343112554215436,0.0343112554215436,-0.0333327566169865,0.0333327566169865,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](C)(CCCC)CCCC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](C)(CCCC)CCCC,5,-0.1077524335499884,0.1077524335499884,-0.08902634950919,0.08902634950919,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[N+](CCO)(CCO)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[N+](CCO)(CCO)CCO,10,0.0377181477586425,0.0377181477586425,0.0444290318358393,0.0444290318358393,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[NH+](CCCC)CCCC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[NH+](CCCC)CCCC,2,-0.1238800764179699,0.1238800764179699,-0.0738701730830078,0.0738701730830078,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[P+](C)(CCCC)CCCC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[P+](C)(CCCC)CCCC,3,-0.1127692636051245,0.1127692636051245,-0.0858317183488912,0.0858317183488912,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[P+](CCCC)(CCCC)CCOC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[P+](CCCC)(CCCC)CCOC,5,-0.1254733813068016,0.1254733813068016,-0.1159634691129456,0.1159634691129456,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1cc(C)cc(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1cc(C)cc(C)c1,5,-0.016363502303367,0.016363502303367,-0.0063295265507195,0.0063295265507195,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccc(C#N)cc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccc(C#N)cc1,1,0.0491175925879661,0.0491175925879661,0.0465622135169114,0.0465622135169114,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1cccc(C#N)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1cccc(C#N)c1,8,0.0526108721414639,0.0526108721414639,0.0593296901571167,0.0593296901571167,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1cccc(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1cccc(C)c1,11,0.0065503972202787,0.0065503972202787,0.0050292427439782,0.0050292427439782,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1cccc(C)c1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1cccc(C)c1C,1,-0.0140972878010305,0.0140972878010305,-0.0143770684628883,0.0143770684628883,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccccc1,6,0.0311523405196063,0.0311523405196063,0.0154338003897853,0.0154338003897853,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccccc1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccccc1C,1,0.0376729220531233,0.0376729220531233,-0.0014333245553679,0.0014333245553679,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccn(C(CC)CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccn(C(CC)CC)c1,7,-0.0618202101389115,0.0618202101389115,-0.0358528533689828,0.0358528533689828,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccn(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccn(C)c1,23,0.0225206705041038,0.0225206705041038,0.0135775751820821,0.0135775751820821,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCC[n+]1ccn(CCC(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCC[n+]1ccn(CCC(C)C)c1,3,-0.063540303585877,0.063540303585877,-0.0337494748165081,0.0337494748165081,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCn1cc[n+](Cc2ccc(C)cc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCn1cc[n+](Cc2ccc(C)cc2)c1,2,-0.0298884264515417,0.0298884264515417,0.0114685058071613,0.0114685058071613,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCn1cc[n+](Cc2ccccc2)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCn1cc[n+](Cc2ccccc2)c1,1,-0.0825677405780203,0.0825677405780203,0.0385575901680308,0.0385575901680308,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCCn1cc[nH+]c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCCn1cc[nH+]c1,1,0.0504068813114901,0.0504068813114901,0.0435937913027091,0.0435937913027091,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCOCCn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCOCCn1cc[n+](C)c1,3,0.011435189772885,0.011435189772885,0.005133684307836,0.005133684307836,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[N+](C)(C)C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[N+](C)(C)C,1,0.0183930130656255,0.0183930130656255,0.0216312860421314,0.0216312860421314,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[N+](C)(C)CC,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[N+](C)(C)CC,2,-0.0013653928313273,0.0013653928313273,0.0060248906856852,0.0060248906856852,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[N+](C)(C)CCO,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[N+](C)(C)CCO,13,0.0334025820554355,0.0334025820554355,0.0414075262935309,0.0414075262935309,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[n+]1ccc(C)cc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[n+]1ccc(C)cc1,2,0.032314500656529,0.032314500656529,0.0208154759025407,0.0208154759025407,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[n+]1cccc(C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[n+]1cccc(C)c1,5,0.0305087398110313,0.0305087398110313,0.0237674961964309,0.0237674961964309,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[n+]1ccccc1,3,0.0592575142074585,0.0592575142074585,0.0457920459395397,0.0457920459395397,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[n+]1ccccc1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[n+]1ccccc1C,6,0.0416651426201091,0.0416651426201091,0.0229214093854381,0.0229214093854381,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCC[n+]1ccn(CO[C@@H]2C[C@H](C)CC[C@H]2C(C)C)c1,2,-0.0831212933212226,0.0831212933212226,-0.0785367878886553,0.0785367878886553,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCn1cc[n+](C)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCn1cc[n+](C)c1,5,0.0484304962300283,0.0484304962300283,0.0378798302824945,0.0378798302824945,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCn1cc[n+](C)c1C,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCn1cc[n+](C)c1C,3,0.0352048704991316,0.0352048704991316,0.0296596866220433,0.0296596866220433,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCCn1cc[n+](CC)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCCn1cc[n+](CC)c1,4,0.023372460950322,0.023372460950322,0.0233500399648804,0.0233500399648804,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCOC(=O)C[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCOC(=O)C[n+]1ccccc1,1,0.085244832968331,0.085244832968331,0.0724234106625054,0.0724234106625054,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCOCC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCOCC[n+]1ccccc1,3,0.0415693254143816,0.0415693254143816,0.0322951435176364,0.0322951435176364,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCOCC[n+]1ccn(CCC#N)c1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCOCC[n+]1ccn(CCC#N)c1,1,0.0375335395175291,0.0375335395175291,0.0506511741449688,0.0506511741449688,unique unordered ion-substitution pair,Cation substitution,False
Density,anion_fixed||O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F||CCCCCn1cc[n+](C)c1=>CCOC[n+]1ccccc1,anion_fixed,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCCCCn1cc[n+](C)c1,CCOC[n+]1ccccc1,2,0.0740397511483728,0.0740397511483728,0.0353972468270979,0.0353972468270979,unique unordered ion-substitution pair,Cation substitution,False
