Name,"Temperature, K","Pressure, kPa",ActualValue,ErrorValue,Name_clean,Cation,Anion,CationSMILES,AnionSMILES,SMILES,SMILES_status
1-hexyl-3-methylimidazolium tetrafluoroborate,294.2,10000.0,0.168,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,294.2,20000.0,0.17,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,314.3,100.0,0.165,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,314.3,10000.0,0.168,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,314.3,20000.0,0.169,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,334.4,100.0,0.164,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,334.4,10000.0,0.167,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-hexyl-3-methylimidazolium tetrafluoroborate,334.4,20000.0,0.169,0.004,1-hexyl-3-methylimidazolium tetrafluoroborate,1-hexyl-3-methylimidazolium,tetrafluoroborate,CCCCCC[n+]1ccn(C)c1,F[B-](F)(F)F,CCCCCC[n+]1ccn(C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,294.2,100.0,0.164,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,294.2,10000.0,0.165,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,294.2,20000.0,0.167,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,314.3,100.0,0.163,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,314.3,10000.0,0.164,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,314.3,20000.0,0.166,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,334.4,100.0,0.16,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,334.4,10000.0,0.162,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium tetrafluoroborate,334.4,20000.0,0.164,0.004,1-methyl-3-octylimidazolium tetrafluoroborate,1-methyl-3-octylimidazolium,tetrafluoroborate,CCCCCCCCn1cc[n+](C)c1,F[B-](F)(F)F,CCCCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,ok
1-methyl-3-octylimidazolium bromide,294.3,100.0,0.153,0.005,1-methyl-3-octylimidazolium bromide,1-methyl-3-octylimidazolium,bromide,CCCCCCCCn1cc[n+](C)c1,[Br-],CCCCCCCCn1cc[n+](C)c1.[Br-],ok
1-methyl-3-octylimidazolium bromide,294.3,10000.0,0.155,0.005,1-methyl-3-octylimidazolium bromide,1-methyl-3-octylimidazolium,bromide,CCCCCCCCn1cc[n+](C)c1,[Br-],CCCCCCCCn1cc[n+](C)c1.[Br-],ok
1-methyl-3-octylimidazolium bromide,294.3,20000.0,0.156,0.005,1-methyl-3-octylimidazolium bromide,1-methyl-3-octylimidazolium,bromide,CCCCCCCCn1cc[n+](C)c1,[Br-],CCCCCCCCn1cc[n+](C)c1.[Br-],ok
1-methyl-3-octylimidazolium bromide,314.4,100.0,0.15,0.005,1-methyl-3-octylimidazolium bromide,1-methyl-3-octylimidazolium,bromide,CCCCCCCCn1cc[n+](C)c1,[Br-],CCCCCCCCn1cc[n+](C)c1.[Br-],ok
