candidate_id,cation_smiles,anion_smiles,canonical_cation_smiles,canonical_anion_smiles,cation_identity_key,anion_identity_key,canonical_il_key,cation_charge,anion_charge,cation_support_count,anion_support_count,charge_balance_pass,standard_inchikey_parse_pass,identity_new_to_benchmark,identity_new_to_primary_training_split,identity_audit_pass,generation_status,warnings
UPR-0290,CCCCCCC[n+]1ccn(C)c1,N#C[C-](C#N)C#N,CCCCCCC[n+]1ccn(C)c1,N#C[C-](C#N)C#N,FCZZZYZIQDHCIW-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,FCZZZYZIQDHCIW-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,5,8,True,True,True,True,True,retained,
UPR-0291,CCCCCC[n+]1ccn(CCC#N)c1,N#C[C-](C#N)C#N,CCCCCC[n+]1ccn(CCC#N)c1,N#C[C-](C#N)C#N,IDRFNBZFUVYEJX-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,IDRFNBZFUVYEJX-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,6,8,True,True,True,True,True,retained,
UPR-0292,COCCCC[n+]1ccn(C)c1,CC(=O)[O-],COCCCC[n+]1ccn(C)c1,CC(=O)[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,5,18,True,True,True,True,True,retained,
UPR-0293,CC=1N(C=C[N+]1C)CCC,N#C[N-]C#N,CCCn1cc[n+](C)c1C,N#C[N-]C#N,MXLZUALXSYVAIV-UHFFFAOYSA-N,UKDLHLAPDXIAID-UHFFFAOYSA-N,MXLZUALXSYVAIV-UHFFFAOYSA-N||UKDLHLAPDXIAID-UHFFFAOYSA-N,1,-1,5,26,True,True,True,True,True,retained,
UPR-0294,CN1C=[NH+]C=C1,C[C@H](N)C(=O)[O-],Cn1cc[nH+]c1,C[C@H](N)C(=O)[O-],MCTWTZJPVLRJOU-UHFFFAOYSA-O,QNAYBMKLOCPYGJ-REOHCLBHSA-M,MCTWTZJPVLRJOU-UHFFFAOYSA-O||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,6,7,True,True,True,True,True,retained,
UPR-0295,CCCCCCCCCC[n+]1ccn(C)c1,O=C[O-],CCCCCCCCCC[n+]1ccn(C)c1,O=C[O-],LDVVBLGHGCHZBJ-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,LDVVBLGHGCHZBJ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,11,14,True,True,True,True,True,retained,
UPR-0296,CCCC[n+]1ccccc1,COS(=O)(=O)[O-],CCCC[n+]1ccccc1,COS(=O)(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,8,12,True,True,True,True,True,retained,
UPR-0297,CN1C=[N+](C=C1)C,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,1,-1,7,14,True,True,True,True,True,retained,
UPR-0298,CCCC[n+]1ccccc1,CC(=O)[O-],CCCC[n+]1ccccc1,CC(=O)[O-],REACWASHYHDPSQ-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,REACWASHYHDPSQ-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,8,18,True,True,True,True,True,retained,
UPR-0299,CCCCCC[n+]1ccn(C)c1,O=C[O-],CCCCCC[n+]1ccn(C)c1,O=C[O-],RVEJOWGVUQQIIZ-UHFFFAOYSA-N,BDAGIHXWWSANSR-UHFFFAOYSA-M,RVEJOWGVUQQIIZ-UHFFFAOYSA-N||BDAGIHXWWSANSR-UHFFFAOYSA-M,1,-1,22,14,True,True,True,True,True,retained,
UPR-0300,CCCC[P+](CCCC)(CCCC)CCCC,CC(=O)[O-],CCCC[P+](CCCC)(CCCC)CCCC,CC(=O)[O-],BJQWBACJIAKDTJ-UHFFFAOYSA-N,QTBSBXVTEAMEQO-UHFFFAOYSA-M,BJQWBACJIAKDTJ-UHFFFAOYSA-N||QTBSBXVTEAMEQO-UHFFFAOYSA-M,1,-1,9,18,True,True,True,True,True,retained,
UPR-0301,CCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)F,CCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)F,WVDDUSFOSWWJJH-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,WVDDUSFOSWWJJH-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,14,6,True,True,True,True,True,retained,
UPR-0302,CN1C=[NH+]C=C1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,Cn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,MCTWTZJPVLRJOU-UHFFFAOYSA-O,SLSPYQCCSCAKIB-UHFFFAOYSA-N,MCTWTZJPVLRJOU-UHFFFAOYSA-O||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,6,6,True,True,True,True,True,retained,
UPR-0303,CCCC[n+]1ccn(C)c1C,COS(=O)(=O)[O-],CCCC[n+]1ccn(C)c1C,COS(=O)(=O)[O-],XUAXVBUVQVRIIQ-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,XUAXVBUVQVRIIQ-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,9,12,True,True,True,True,True,retained,
UPR-0304,C(CCC)[N+](C)(CCCC)CCCC,C[C@H](N)C(=O)[O-],CCCC[N+](C)(CCCC)CCCC,C[C@H](N)C(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,QNAYBMKLOCPYGJ-REOHCLBHSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||QNAYBMKLOCPYGJ-REOHCLBHSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0305,CCCCCCC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCCCCC[n+]1ccn(C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,FCZZZYZIQDHCIW-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,FCZZZYZIQDHCIW-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,1,-1,5,14,True,True,True,True,True,retained,
UPR-0306,CN1C=[N+](C=C1)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,Cn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0307,C=CC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,C=CC[n+]1ccn(C)c1,F[P-](F)(F)(F)(F)F,WWVMHGUBIOZASN-UHFFFAOYSA-N,LJQLCJWAZJINEB-UHFFFAOYSA-N,WWVMHGUBIOZASN-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,1,-1,7,20,True,True,True,True,True,retained,
UPR-0308,CCCCCCCC[P+](CC)(CC)CC,[Cl-],CCCCCCCC[P+](CC)(CC)CC,[Cl-],QCLVFLIIJODTJU-UHFFFAOYSA-N,VEXZGXHMUGYJMC-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||VEXZGXHMUGYJMC-UHFFFAOYSA-M,1,-1,7,28,True,True,True,True,True,retained,
UPR-0309,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCCCCCCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LDVVBLGHGCHZBJ-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,LDVVBLGHGCHZBJ-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,11,6,True,True,True,True,True,retained,
UPR-0310,C(C)[NH3+],CS(=O)(=O)[O-],CC[NH3+],CS(=O)(=O)[O-],QUSNBJAOOMFDIB-UHFFFAOYSA-O,AFVFQIVMOAPDHO-UHFFFAOYSA-M,QUSNBJAOOMFDIB-UHFFFAOYSA-O||AFVFQIVMOAPDHO-UHFFFAOYSA-M,1,-1,7,10,True,True,True,True,True,retained,
UPR-0311,CN1C=[N+](C=C1)C,Cc1ccc(S(=O)(=O)[O-])cc1,Cn1cc[n+](C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0312,CCCCCCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,CCCCCCC[n+]1ccn(C)c1,O=C([O-])C(F)(F)F,FCZZZYZIQDHCIW-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0313,CCCCCCC[n+]1ccn(C)c1,C(C)OS(=O)(=O)[O-],CCCCCCC[n+]1ccn(C)c1,CCOS(=O)(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0314,CCCCCCC[n+]1ccn(C)c1,O=[N+]([O-])c1cn[n-]c1,CCCCCCC[n+]1ccn(C)c1,O=[N+]([O-])c1cn[n-]c1,FCZZZYZIQDHCIW-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,FCZZZYZIQDHCIW-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,5,9,True,True,True,True,True,retained,
UPR-0315,COCCCC[n+]1ccn(C)c1,[Br-],COCCCC[n+]1ccn(C)c1,[Br-],IXGKOODVBRRWQB-UHFFFAOYSA-N,CPELXLSAUQHCOX-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||CPELXLSAUQHCOX-UHFFFAOYSA-M,1,-1,5,38,True,True,True,True,True,retained,
UPR-0316,CN1C=[NH+]C=C1,O=S(=O)([O-])C(F)(F)C(F)F,Cn1cc[nH+]c1,O=S(=O)([O-])C(F)(F)C(F)F,MCTWTZJPVLRJOU-UHFFFAOYSA-O,KZWJWYFPLXRYIL-UHFFFAOYSA-M,MCTWTZJPVLRJOU-UHFFFAOYSA-O||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,6,6,True,True,True,True,True,retained,
UPR-0317,CN1C=[N+](C=C1)C,O=S(=O)(F)[N-]S(=O)(=O)F,Cn1cc[n+](C)c1,O=S(=O)(F)[N-]S(=O)(=O)F,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,NVIANCROYQGROD-UHFFFAOYSA-N,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,1,-1,7,14,True,True,True,True,True,retained,
UPR-0318,CN1C=[N+](C=C1)C,O=S(=O)([O-])C(F)(F)F,Cn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,ITMCEJHCFYSIIV-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||ITMCEJHCFYSIIV-UHFFFAOYSA-M,1,-1,7,28,True,True,True,True,True,retained,
UPR-0319,CN1C=[N+](C=C1)C,O=[N+]([O-])c1cn[n-]c1,Cn1cc[n+](C)c1,O=[N+]([O-])c1cn[n-]c1,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,7,9,True,True,True,True,True,retained,
UPR-0320,CN1C=[N+](C=C1)C,C[C@@H](O)[C@H](N)C(=O)[O-],Cn1cc[n+](C)c1,C[C@@H](O)[C@H](N)C(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,AYFVYJQAPQTCCC-GBXIJSLDSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||AYFVYJQAPQTCCC-GBXIJSLDSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0321,CN1C=[N+](C=C1)C,O=C([O-])C(F)(F)F,Cn1cc[n+](C)c1,O=C([O-])C(F)(F)F,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0322,CN1C=[N+](C=C1)C,N#C[C-](C#N)C#N,Cn1cc[n+](C)c1,N#C[C-](C#N)C#N,HVVRUQBMAZRKPJ-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,7,8,True,True,True,True,True,retained,
UPR-0323,CN1C=[N+](C=C1)C,C(C)OS(=O)(=O)[O-],Cn1cc[n+](C)c1,CCOS(=O)(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,KIWBPDUYBMNFTB-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||KIWBPDUYBMNFTB-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0324,CN1C=[NH+]C=C1,F[P-](F)(F)(F)(F)F,Cn1cc[nH+]c1,F[P-](F)(F)(F)(F)F,MCTWTZJPVLRJOU-UHFFFAOYSA-O,LJQLCJWAZJINEB-UHFFFAOYSA-N,MCTWTZJPVLRJOU-UHFFFAOYSA-O||LJQLCJWAZJINEB-UHFFFAOYSA-N,1,-1,6,20,True,True,True,True,True,retained,
UPR-0325,C(CCC)[N+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N,OXDZSRZJFHVGGS-UHFFFAOYSA-N,DZLFLBLQUQXARW-UHFFFAOYSA-N||OXDZSRZJFHVGGS-UHFFFAOYSA-N,1,-1,8,14,True,True,True,True,True,retained,
UPR-0326,CCCCCCCC[P+](CC)(CC)CC,COS(=O)(=O)[O-],CCCCCCCC[P+](CC)(CC)CC,COS(=O)(=O)[O-],QCLVFLIIJODTJU-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,QCLVFLIIJODTJU-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,7,12,True,True,True,True,True,retained,
UPR-0327,COCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],COCCCC[n+]1ccn(C)c1,COS(=O)(=O)[O-],IXGKOODVBRRWQB-UHFFFAOYSA-N,JZMJDSHXVKJFKW-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||JZMJDSHXVKJFKW-UHFFFAOYSA-M,1,-1,5,12,True,True,True,True,True,retained,
UPR-0328,C[n+]1ccn(CCCC#N)c1,CS(=O)(=O)[O-],C[n+]1ccn(CCCC#N)c1,CS(=O)(=O)[O-],SROUAIZIOIOQID-UHFFFAOYSA-N,AFVFQIVMOAPDHO-UHFFFAOYSA-M,SROUAIZIOIOQID-UHFFFAOYSA-N||AFVFQIVMOAPDHO-UHFFFAOYSA-M,1,-1,5,10,True,True,True,True,True,retained,
UPR-0329,C=CC[n+]1ccn(C)c1,NCC(=O)[O-],C=CC[n+]1ccn(C)c1,NCC(=O)[O-],WWVMHGUBIOZASN-UHFFFAOYSA-N,DHMQDGOQFOQNFH-UHFFFAOYSA-M,WWVMHGUBIOZASN-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,7,5,True,True,True,True,True,retained,
UPR-0330,C(CCC)[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCCC[N+](C)(CCCC)CCCC,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,5,6,True,True,True,True,True,retained,
UPR-0331,C(CCC)[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])[O-],CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])[O-],DZLFLBLQUQXARW-UHFFFAOYSA-N,NHNBFGGVMKEFGY-UHFFFAOYSA-N,DZLFLBLQUQXARW-UHFFFAOYSA-N||NHNBFGGVMKEFGY-UHFFFAOYSA-N,1,-1,8,12,True,True,True,True,True,retained,
UPR-0332,C(CCC)[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,F[B-](F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N,ODGCEQLVLXJUCC-UHFFFAOYSA-N,DZLFLBLQUQXARW-UHFFFAOYSA-N||ODGCEQLVLXJUCC-UHFFFAOYSA-N,1,-1,8,41,True,True,True,True,True,retained,
UPR-0333,C(CCC)[N+](C)(CCCC)CCCC,CCCC(=O)[O-],CCCC[N+](C)(CCCC)CCCC,CCCC(=O)[O-],HJHUXWBTVVFLQI-UHFFFAOYSA-N,FERIUCNNQQJTOY-UHFFFAOYSA-M,HJHUXWBTVVFLQI-UHFFFAOYSA-N||FERIUCNNQQJTOY-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0334,C(CCC)[N+](CCCC)(CCCC)CCCC,Cc1ccc(S(=O)(=O)[O-])cc1,CCCC[N+](CCCC)(CCCC)CCCC,Cc1ccc(S(=O)(=O)[O-])cc1,DZLFLBLQUQXARW-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,8,6,True,True,True,True,True,retained,
UPR-0335,C(CCC)[N+](CCCC)(CCCC)CCCC,O=C([O-])C(F)(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=C([O-])C(F)(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N,DTQVDTLACAAQTR-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||DTQVDTLACAAQTR-UHFFFAOYSA-M,1,-1,8,12,True,True,True,True,True,retained,
UPR-0336,C(CCC)[N+](C)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,CCCC[N+](C)(CCCC)CCCC,F[P-](F)(F)(F)(F)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N,LJQLCJWAZJINEB-UHFFFAOYSA-N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||LJQLCJWAZJINEB-UHFFFAOYSA-N,1,-1,5,20,True,True,True,True,True,retained,
UPR-0337,C(CCC)[N+](C)(CCCC)CCCC,N#C[C-](C#N)C#N,CCCC[N+](C)(CCCC)CCCC,N#C[C-](C#N)C#N,HJHUXWBTVVFLQI-UHFFFAOYSA-N,CXERBOODJDWFQL-UHFFFAOYSA-N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||CXERBOODJDWFQL-UHFFFAOYSA-N,1,-1,5,8,True,True,True,True,True,retained,
UPR-0338,C(CCC)[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)F,CCCC[N+](CCCC)(CCCC)CCCC,O=S(=O)([O-])C(F)(F)C(F)F,DZLFLBLQUQXARW-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,DZLFLBLQUQXARW-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,8,6,True,True,True,True,True,retained,
UPR-0339,C(CCC)[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,CCCC[N+](CCCC)(CCCC)CCCC,O=[N+]([O-])c1cn[n-]c1,DZLFLBLQUQXARW-UHFFFAOYSA-N,IDGLPDIIVPZHRB-UHFFFAOYSA-N,DZLFLBLQUQXARW-UHFFFAOYSA-N||IDGLPDIIVPZHRB-UHFFFAOYSA-N,1,-1,8,9,True,True,True,True,True,retained,
UPR-0340,C(CCC)[N+](CCCC)(CCCC)CCCC,N#C[B-](C#N)(C#N)C#N,CCCC[N+](CCCC)(CCCC)CCCC,N#C[B-](C#N)(C#N)C#N,DZLFLBLQUQXARW-UHFFFAOYSA-N,KDCFMDHINPOTEA-UHFFFAOYSA-N,DZLFLBLQUQXARW-UHFFFAOYSA-N||KDCFMDHINPOTEA-UHFFFAOYSA-N,1,-1,8,6,True,True,True,True,True,retained,
UPR-0341,C(CCC)[N+](C)(CCCC)CCCC,O=S(=O)(F)[N-]S(=O)(=O)F,CCCC[N+](C)(CCCC)CCCC,O=S(=O)(F)[N-]S(=O)(=O)F,HJHUXWBTVVFLQI-UHFFFAOYSA-N,NVIANCROYQGROD-UHFFFAOYSA-N,HJHUXWBTVVFLQI-UHFFFAOYSA-N||NVIANCROYQGROD-UHFFFAOYSA-N,1,-1,5,14,True,True,True,True,True,retained,
UPR-0342,C=CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,C=CC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,WWVMHGUBIOZASN-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,WWVMHGUBIOZASN-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,7,6,True,True,True,True,True,retained,
UPR-0343,CN1C=[N+](C=C1)C,CCC(=O)[O-],Cn1cc[n+](C)c1,CCC(=O)[O-],HVVRUQBMAZRKPJ-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,HVVRUQBMAZRKPJ-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,7,7,True,True,True,True,True,retained,
UPR-0344,CCCCCCC[n+]1ccn(C)c1,NCC(=O)[O-],CCCCCCC[n+]1ccn(C)c1,NCC(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,DHMQDGOQFOQNFH-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||DHMQDGOQFOQNFH-UHFFFAOYSA-M,1,-1,5,5,True,True,True,True,True,retained,
UPR-0345,COCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COCC[n+]1ccn(C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,BYCVVPOEPZGGGL-UHFFFAOYSA-N,SLSPYQCCSCAKIB-UHFFFAOYSA-N,BYCVVPOEPZGGGL-UHFFFAOYSA-N||SLSPYQCCSCAKIB-UHFFFAOYSA-N,1,-1,7,6,True,True,True,True,True,retained,
UPR-0346,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IXGKOODVBRRWQB-UHFFFAOYSA-N,JGTNAGYHADQMCM-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||JGTNAGYHADQMCM-UHFFFAOYSA-M,1,-1,5,6,True,True,True,True,True,retained,
UPR-0347,COCCCC[n+]1ccn(C)c1,N#C[S-],COCCCC[n+]1ccn(C)c1,N#C[S-],IXGKOODVBRRWQB-UHFFFAOYSA-N,ZMZDMBWJUHKJPS-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||ZMZDMBWJUHKJPS-UHFFFAOYSA-M,1,-1,5,13,True,True,True,True,True,retained,
UPR-0348,C=CC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,C=CC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,WWVMHGUBIOZASN-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,WWVMHGUBIOZASN-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,7,6,True,True,True,True,True,retained,
UPR-0349,CCCCCCC[n+]1ccn(C)c1,CCC(=O)[O-],CCCCCCC[n+]1ccn(C)c1,CCC(=O)[O-],FCZZZYZIQDHCIW-UHFFFAOYSA-N,XBDQKXXYIPTUBI-UHFFFAOYSA-M,FCZZZYZIQDHCIW-UHFFFAOYSA-N||XBDQKXXYIPTUBI-UHFFFAOYSA-M,1,-1,5,7,True,True,True,True,True,retained,
UPR-0350,COCCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,COCCCC[n+]1ccn(C)c1,Cc1ccc(S(=O)(=O)[O-])cc1,IXGKOODVBRRWQB-UHFFFAOYSA-N,JOXIMZWYDAKGHI-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||JOXIMZWYDAKGHI-UHFFFAOYSA-M,1,-1,5,6,True,True,True,True,True,retained,
UPR-0351,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)F,COCCCC[n+]1ccn(C)c1,O=S(=O)([O-])C(F)(F)C(F)F,IXGKOODVBRRWQB-UHFFFAOYSA-N,KZWJWYFPLXRYIL-UHFFFAOYSA-M,IXGKOODVBRRWQB-UHFFFAOYSA-N||KZWJWYFPLXRYIL-UHFFFAOYSA-M,1,-1,5,6,True,True,True,True,True,retained,
